,id,name,genre,year,gross_usa,gross_worldwide,imdb_users,no_of_ratings,aged_under_18,aged_18_29,aged_30_44,aged_45_plus,males,males_aged_under_18,males_aged_18_29,males_aged_30_44,males_aged_45_plus,females,females_aged_under_18,females_aged_18_29,females_aged_30_44,females_aged_45_plus,top_1000_voters,us_users,non_us_users,no_of_female_ratings,no_of_male_ratings,imdb_users_no_of_ratings,aged_under_18_no_of_ratings,aged_18_29_no_of_ratings,aged_30_44_no_of_ratings,aged_45_plus_no_of_ratings,males_no_of_ratings,males_aged_under_18_no_of_ratings,males_aged_18_29_no_of_ratings,males_aged_30_44_no_of_ratings,males_aged_45_plus_no_of_ratings,females_no_of_ratings,females_aged_under_18_no_of_ratings,females_aged_18_29_no_of_ratings,females_aged_30_44_no_of_ratings,females_aged_45_plus_no_of_ratings,top_1000_voters_no_of_ratings,us_users_no_of_ratings,non_us_users_no_of_ratings,male_rating_10,male_rating_9,male_rating_8,male_rating_7,male_rating_6,male_rating_5,male_rating_4,male_rating_3,male_rating_2,male_rating_1,female_rating_10,female_rating_9,female_rating_8,female_rating_7,female_rating_6,female_rating_5,female_rating_4,female_rating_3,female_rating_2,female_rating_1,gender_ratings
0,tt0058150,Goldfinger,"Action,Adventure,Thriller",1964.0,51081062,124900000,7.7,155657.0,8.1,7.8,7.7,7.8,7.8,8.1,7.8,7.7,7.8,7.4,8.3,7.3,7.3,7.6,7.6,8.0,7.6,10244.0,113479.0,155657.0,132.0,31368.0,63314.0,25440.0,113479.0,122.0,28350.0,57923.0,22772.0,10244.0,7.0,2727.0,4759.0,2371.0,761.0,34068.0,72872.0,13505.0,17791.0,40413.0,27590.0,9160.0,2875.0,973.0,433.0,212.0,527.0,990.0,1081.0,3159.0,2785.0,1257.0,498.0,169.0,101.0,60.0,144.0,123723.0
0,tt0058331,Mary Poppins,"Comedy,Family,Fantasy",1964.0,102272727,115272727,7.8,133883.0,7.7,7.8,7.8,7.9,7.7,7.7,7.6,7.6,7.8,8.1,7.6,8.0,8.2,8.3,7.5,8.0,7.6,36205.0,67903.0,133883.0,161.0,29866.0,50799.0,19353.0,67903.0,110.0,16509.0,33633.0,14503.0,36205.0,45.0,12954.0,16517.0,4579.0,685.0,34809.0,52440.0,10837.0,10097.0,19422.0,15143.0,6817.0,2837.0,1125.0,580.0,391.0,654.0,9560.0,6600.0,9913.0,5972.0,2321.0,984.0,334.0,194.0,147.0,180.0,104108.0
0,tt0058461,A Fistful of Dollars,Western,1964.0,14500000,NaN,8.0,173861.0,8.1,8.1,8.0,7.9,8.0,8.1,8.1,8.0,7.9,7.8,8.0,7.8,7.7,7.7,7.9,8.0,8.0,8313.0,130390.0,173861.0,152.0,41607.0,67846.0,24707.0,130390.0,132.0,38809.0,63693.0,22416.0,8313.0,18.0,2445.0,3523.0,1964.0,726.0,30041.0,86908.0,17555.0,27132.0,50409.0,24822.0,6729.0,1985.0,665.0,341.0,209.0,543.0,1128.0,1396.0,2864.0,1674.0,616.0,253.0,115.0,65.0,74.0,128.0,138703.0
0,tt0059578,For a Few Dollars More,Western,1965.0,15000000,NaN,8.3,198865.0,8.5,8.4,8.3,8.0,8.3,8.5,8.4,8.3,8.1,7.9,8.7,8.1,8.0,7.6,8.0,8.2,8.3,9621.0,145450.0,198865.0,168.0,43792.0,76583.0,28943.0,145450.0,145.0,40772.0,71791.0,26153.0,9621.0,19.0,2651.0,4117.0,2412.0,732.0,32577.0,96972.0,25441.0,40565.0,49974.0,20424.0,5222.0,1693.0,583.0,370.0,217.0,961.0,1552.0,2065.0,2875.0,1660.0,574.0,291.0,115.0,115.0,97.0,277.0,155071.0
0,tt0059742,The Sound of Music,"Biography,Drama,Family",1965.0,163214286,286214286,8.0,176963.0,8.2,8.1,7.9,8.1,7.8,8.1,7.9,7.7,8.0,8.4,8.4,8.3,8.4,8.5,7.7,8.2,7.9,54026.0,82962.0,176963.0,174.0,40650.0,62361.0,28794.0,82962.0,113.0,20156.0,38317.0,20811.0,54026.0,55.0,19988.0,23328.0,7584.0,665.0,45595.0,69052.0,16737.0,14815.0,22762.0,14662.0,6477.0,3087.0,1400.0,932.0,680.0,1410.0,18254.0,10995.0,13457.0,6612.0,2458.0,967.0,455.0,254.0,230.0,344.0,136988.0
0,tt0061512,Cool Hand Luke,"Crime,Drama",1967.0,16217773,NaN,8.1,144604.0,8.5,8.2,8.1,8.2,8.1,8.6,8.2,8.1,8.2,8.1,7.8,8.1,8.0,8.2,8.0,8.4,8.0,12580.0,99708.0,144604.0,69.0,23092.0,56711.0,29664.0,99708.0,61.0,20217.0,50476.0,25569.0,12580.0,6.0,2700.0,5691.0,3728.0,683.0,44968.0,54176.0,18058.0,24182.0,31609.0,16512.0,5267.0,1865.0,745.0,362.0,230.0,878.0,2438.0,2893.0,3636.0,2002.0,769.0,372.0,124.0,90.0,56.0,200.0,112288.0
0,tt0061722,The Graduate,"Comedy,Drama,Romance",1967.0,104945305,114945305,8.0,233746.0,8.4,8.1,8.0,8.0,8.0,8.4,8.2,8.0,8.0,7.9,8.3,7.9,7.8,8.0,7.8,8.2,7.9,38787.0,149661.0,233746.0,98.0,51668.0,94631.0,38237.0,149661.0,79.0,38127.0,75950.0,30977.0,38787.0,17.0,13023.0,17680.0,6740.0,744.0,63248.0,101585.0,25173.0,31811.0,47172.0,27783.0,10007.0,3592.0,1492.0,853.0,534.0,1244.0,6232.0,7636.0,11767.0,7517.0,2987.0,1224.0,518.0,315.0,229.0,362.0,188448.0
0,tt0061852,The Jungle Book,"Adventure,Animation,Family",1967.0,141843612,64000000,7.6,146815.0,7.5,7.6,7.6,7.8,7.6,7.5,7.6,7.6,7.8,7.6,7.4,7.5,7.6,7.9,7.5,7.6,7.6,31546.0,85309.0,146815.0,198.0,46293.0,52645.0,13570.0,85309.0,145.0,30721.0,39672.0,10958.0,31546.0,46.0,15045.0,12453.0,2419.0,683.0,29463.0,66758.0,9780.0,11062.0,27777.0,23567.0,8497.0,2788.0,847.0,394.0,183.0,414.0,4587.0,3815.0,9049.0,8128.0,3532.0,1417.0,500.0,236.0,114.0,168.0,116855.0
0,tt0063350,Night of the Living Dead,Horror,1968.0,89029,30000000,7.9,102841.0,7.9,7.9,8.0,7.8,8.0,8.0,7.9,8.0,7.8,7.7,7.0,7.6,7.8,7.8,7.7,8.2,7.8,10054.0,72243.0,102841.0,75.0,18805.0,46319.0,15435.0,72243.0,65.0,15881.0,40775.0,13347.0,10054.0,8.0,2741.0,5090.0,1871.0,686.0,30965.0,42414.0,14340.0,12646.0,21770.0,13431.0,5493.0,2182.0,943.0,491.0,309.0,638.0,1882.0,1620.0,2859.0,1801.0,959.0,410.0,155.0,115.0,74.0,179.0,82297.0
0,tt0063442,Planet of the Apes,"Adventure,Sci-Fi",1968.0,33395426,NaN,8.0,153803.0,8.1,8.0,7.9,8.0,8.0,8.1,8.1,7.9,8.0,7.7,7.5,7.8,7.6,7.8,8.1,8.1,7.9,12766.0,110653.0,153803.0,95.0,27218.0,65405.0,28246.0,110653.0,87.0,23830.0,58627.0,24769.0,12766.0,7.0,3147.0,6113.0,3111.0,758.0,37031.0,72549.0,16692.0,21496.0,39267.0,20851.0,6980.0,2353.0,1012.0,560.0,357.0,1085.0,1985.0,1968.0,3981.0,2491.0,1035.0,533.0,222.0,135.0,102.0,314.0,123419.0
0,tt0063522,Rosemary's Baby,"Drama,Horror",1968.0,33395426,NaN,8.0,165502.0,8.5,8.1,7.9,8.0,8.0,8.6,8.1,8.0,7.9,7.9,8.1,7.9,7.8,8.0,7.6,8.0,8.0,30112.0,105337.0,165502.0,100.0,35761.0,71886.0,24933.0,105337.0,74.0,25622.0,56688.0,19794.0,30112.0,23.0,9736.0,14477.0,4804.0,717.0,37477.0,80805.0,17000.0,21843.0,32958.0,19194.0,7267.0,2953.0,1393.0,803.0,570.0,1356.0,5169.0,5582.0,9017.0,5539.0,2309.0,992.0,500.0,286.0,247.0,471.0,135449.0
0,tt0064115,Butch Cassidy and the Sundance Kid,"Biography,Crime,Drama",1969.0,102308889,NaN,8.1,182992.0,8.3,8.1,8.0,8.1,8.1,8.2,8.2,8.0,8.1,8.1,8.4,8.1,8.0,8.2,8.0,8.2,8.0,17140.0,124167.0,182992.0,100.0,32092.0,67973.0,37248.0,124167.0,88.0,27836.0,60219.0,31413.0,17140.0,11.0,3959.0,7081.0,5367.0,735.0,48699.0,74701.0,19598.0,29084.0,41048.0,22112.0,7199.0,2485.0,910.0,488.0,344.0,899.0,3440.0,3763.0,5066.0,2752.0,1055.0,455.0,177.0,126.0,107.0,199.0,141307.0
0,tt0066999,Dirty Harry,"Action,Crime,Thriller",1971,28153434,NaN,7.8,129483.0,8.1,7.8,7.7,7.8,7.8,8.0,7.8,7.7,7.8,7.5,8.6,7.6,7.5,7.1,7.8,7.9,7.7,7353.0,98456.0,129483.0,74.0,24928.0,54871.0,23629.0,98456.0,65.0,23027.0,51183.0,21162.0,7353.0,7.0,1693.0,3214.0,2202.0,731.0,30336.0,63166.0,11752.0,15345.0,35712.0,24056.0,7527.0,2199.0,744.0,320.0,163.0,638.0,838.0,850.0,2294.0,1871.0,710.0,288.0,105.0,49.0,45.0,303.0,105809.0
0,tt0067992,Willy Wonka & the Chocolate Factory,"Family,Fantasy,Musical",1971,4000000,NaN,7.8,155848.0,7.7,7.8,7.9,7.7,7.8,7.8,7.8,7.8,7.7,7.9,7.5,7.8,8.0,7.7,7.4,8.1,7.6,31949.0,89066.0,155848.0,167.0,37388.0,58523.0,20588.0,89066.0,134.0,25166.0,43772.0,16009.0,31949.0,29.0,11824.0,14184.0,4314.0,682.0,53533.0,49334.0,14072.0,14337.0,28208.0,19885.0,7206.0,2591.0,1075.0,477.0,359.0,856.0,6897.0,5232.0,8908.0,6130.0,2387.0,1012.0,413.0,269.0,153.0,548.0,121015.0
0,tt0070511,Papillon,"Biography,Crime,Drama",1973,53267000,NaN,8.0,110319.0,7.8,8.1,8.0,8.0,8.0,7.7,8.1,8.0,8.1,7.9,8.5,7.9,7.9,7.9,7.7,8.0,8.0,8883.0,81270.0,110319.0,33.0,19276.0,46346.0,22375.0,81270.0,25.0,17025.0,41977.0,19621.0,8883.0,8.0,2094.0,3957.0,2464.0,657.0,16411.0,61152.0,12486.0,18207.0,29120.0,14074.0,4376.0,1433.0,542.0,329.0,227.0,476.0,1523.0,1803.0,2912.0,1506.0,528.0,251.0,103.0,77.0,82.0,98.0,90153.0
0,tt0070608,Robin Hood,"Adventure,Animation,Comedy",1973,32056467,NaN,7.6,100489.0,7.5,7.6,7.6,7.2,7.5,7.4,7.5,7.6,7.2,7.7,7.6,7.7,7.8,7.6,7.1,7.7,7.5,22178.0,58838.0,100489.0,138.0,31775.0,39070.0,7231.0,58838.0,112.0,21031.0,29289.0,5844.0,22178.0,23.0,10405.0,9395.0,1291.0,596.0,21997.0,44883.0,6435.0,7139.0,18217.0,17039.0,6510.0,2208.0,670.0,277.0,114.0,229.0,4060.0,3022.0,6079.0,5335.0,2326.0,788.0,266.0,155.0,65.0,82.0,81016.0
0,tt0070735,The Sting,"Comedy,Crime,Drama",1973,159600000,NaN,8.3,213747.0,8.3,8.3,8.3,8.3,8.3,8.3,8.4,8.3,8.3,8.2,9.0,8.2,8.2,8.4,8.0,8.4,8.3,20131.0,144115.0,213747.0,103.0,35858.0,79602.0,43989.0,144115.0,90.0,30953.0,70310.0,37129.0,20131.0,13.0,4557.0,8415.0,6267.0,750.0,49359.0,93049.0,27440.0,40457.0,44971.0,20755.0,5789.0,1989.0,790.0,447.0,321.0,1156.0,4500.0,5068.0,5664.0,2900.0,942.0,446.0,177.0,102.0,75.0,257.0,164246.0
0,tt0071230,Blazing Saddles,"Comedy,Western",1974,119500000,NaN,7.8,113471.0,7.7,7.8,7.7,7.8,7.7,7.6,7.8,7.7,7.9,7.7,8.3,7.7,7.7,7.5,7.3,8.1,7.4,10637.0,78017.0,113471.0,61.0,17426.0,43548.0,25405.0,78017.0,54.0,15197.0,38381.0,21697.0,10637.0,5.0,2075.0,4735.0,3397.0,686.0,44482.0,34754.0,14433.0,13521.0,21375.0,15511.0,6860.0,3060.0,1274.0,709.0,423.0,851.0,2326.0,1732.0,2584.0,1955.0,873.0,390.0,193.0,116.0,75.0,393.0,88654.0
0,tt0072271,The Texas Chain Saw Massacre,Horror,1974,30859000,NaN,7.5,117547.0,7.9,7.5,7.5,7.2,7.5,8.0,7.6,7.5,7.2,7.2,7.0,7.2,7.3,7.0,7.1,7.8,7.3,12248.0,81522.0,117547.0,148.0,26639.0,50758.0,13668.0,81522.0,126.0,22141.0,44426.0,11822.0,12248.0,18.0,4245.0,5851.0,1654.0,662.0,28776.0,52242.0,13385.0,10832.0,20344.0,18553.0,8842.0,4170.0,2031.0,1266.0,849.0,1250.0,1841.0,1338.0,2857.0,2766.0,1481.0,805.0,364.0,252.0,197.0,347.0,93770.0
0,tt0072431,Young Frankenstein,Comedy,1974,86300000,NaN,8.0,130910.0,8.1,8.0,7.9,8.2,8.0,8.1,8.0,7.9,8.2,8.1,8.0,8.1,8.1,8.0,7.7,8.3,7.7,16011.0,86313.0,130910.0,56.0,20669.0,50295.0,29050.0,86313.0,51.0,16561.0,42589.0,24332.0,16011.0,4.0,3887.0,7170.0,4323.0,726.0,49996.0,41669.0,17943.0,17467.0,24992.0,14532.0,6056.0,2371.0,1045.0,595.0,382.0,930.0,4395.0,3218.0,4204.0,2113.0,923.0,398.0,197.0,101.0,94.0,368.0,102324.0
0,tt0072684,Barry Lyndon,"Adventure,Drama,History",1975,20000000,31500000,8.1,128505.0,8.9,8.3,8.1,7.8,8.1,9.0,8.4,8.1,7.9,7.6,7.9,7.8,7.6,7.0,7.5,7.9,8.1,10673.0,89107.0,128505.0,113.0,25651.0,51239.0,20535.0,89107.0,100.0,22293.0,45814.0,17890.0,10673.0,11.0,3071.0,4860.0,2355.0,645.0,22570.0,64853.0,20771.0,18849.0,23735.0,14034.0,5621.0,2352.0,1112.0,654.0,426.0,1553.0,1820.0,1764.0,2770.0,1928.0,925.0,474.0,237.0,159.0,109.0,487.0,99780.0
0,tt0072890,Dog Day Afternoon,"Biography,Crime,Drama",1975,50000000,NaN,8.0,214329.0,8.6,8.2,8.0,7.9,8.0,8.6,8.2,8.0,7.9,8.1,8.5,8.2,8.0,8.0,7.9,8.1,8.0,17249.0,156093.0,214329.0,117.0,49537.0,90453.0,28950.0,156093.0,97.0,44060.0,81832.0,24849.0,17249.0,19.0,5068.0,7828.0,3738.0,734.0,45117.0,103846.0,20060.0,34301.0,56266.0,30636.0,8792.0,2958.0,1117.0,551.0,342.0,1070.0,3039.0,3812.0,5510.0,3001.0,931.0,397.0,160.0,78.0,73.0,248.0,173342.0
0,tt0073629,The Rocky Horror Picture Show,"Comedy,Musical",1975,139876417,NaN,7.4,119668.0,8.0,7.7,7.3,7.3,7.2,7.8,7.4,7.1,7.1,7.9,8.6,8.0,7.9,7.8,6.6,7.3,7.4,31057.0,62655.0,119668.0,83.0,28077.0,44125.0,18877.0,62655.0,48.0,15163.0,30432.0,14796.0,31057.0,35.0,12550.0,13204.0,3817.0,648.0,34295.0,46579.0,11010.0,7710.0,13047.0,13411.0,7208.0,3821.0,2112.0,1418.0,1055.0,1863.0,9507.0,4922.0,6794.0,5276.0,2221.0,1007.0,465.0,293.0,223.0,349.0,93712.0
0,tt0074285,Carrie,Horror,1976,33800000,NaN,7.4,148156.0,7.9,7.4,7.3,7.5,7.4,7.7,7.5,7.3,7.4,7.5,8.3,7.4,7.4,7.7,7.5,7.5,7.3,28074.0,91400.0,148156.0,105.0,31787.0,62070.0,22051.0,91400.0,78.0,21567.0,48383.0,17930.0,28074.0,25.0,9892.0,13007.0,3840.0,764.0,36024.0,65818.0,8322.0,10044.0,25195.0,28109.0,12072.0,4141.0,1653.0,795.0,442.0,627.0,3639.0,3462.0,7534.0,7777.0,3197.0,1260.0,538.0,263.0,179.0,225.0,119474.0
0,tt0074958,Network,Drama,1976,NaN,NaN,8.1,127882.0,8.2,8.2,8.1,7.9,8.1,8.3,8.3,8.1,8.0,7.9,7.0,7.9,7.9,7.6,7.7,8.3,8.0,11014.0,90272.0,127882.0,79.0,25840.0,51747.0,21653.0,90272.0,68.0,22850.0,46426.0,18202.0,11014.0,10.0,2748.0,4777.0,3124.0,687.0,33762.0,55667.0,18293.0,20442.0,25742.0,14951.0,5651.0,2195.0,968.0,490.0,347.0,1193.0,2027.0,2118.0,3033.0,1998.0,784.0,328.0,154.0,90.0,63.0,419.0,101286.0
0,tt0075686,Annie Hall,"Comedy,Romance",1977,39200000,NaN,8.0,232611.0,8.5,8.1,8.0,8.0,8.1,8.7,8.1,8.1,8.0,7.8,7.8,7.8,7.8,7.8,7.5,8.2,8.0,38700.0,143763.0,232611.0,151.0,59541.0,86689.0,31260.0,143763.0,117.0,43753.0,69376.0,25293.0,38700.0,30.0,15163.0,16346.0,5507.0,718.0,50288.0,105177.0,28835.0,31805.0,39736.0,23592.0,9312.0,3992.0,1845.0,1227.0,962.0,2457.0,6991.0,7735.0,10460.0,6888.0,2981.0,1381.0,630.0,452.0,336.0,846.0,182463.0
0,tt0075860,Close Encounters of the Third Kind,"Drama,Sci-Fi",1977,132088635,303788635,7.7,163715.0,7.9,7.6,7.5,8.0,7.7,7.9,7.6,7.6,8.0,7.6,7.5,7.3,7.4,8.0,7.7,7.9,7.5,14330.0,113670.0,163715.0,83.0,24132.0,66080.0,34735.0,113670.0,76.0,21141.0,58775.0,29815.0,14330.0,6.0,2761.0,6593.0,4431.0,770.0,41282.0,71526.0,14764.0,18193.0,34110.0,26480.0,11154.0,4366.0,1899.0,1060.0,608.0,1036.0,2100.0,2112.0,3967.0,3227.0,1493.0,660.0,310.0,162.0,107.0,192.0,128000.0
0,tt0077402,Dawn of the Dead,"Horror,Thriller",1978,5100000,55000000,8.0,101675.0,8.2,7.9,8.0,7.8,8.0,8.1,8.0,8.0,7.8,7.5,,7.5,7.6,7.0,7.3,8.1,7.8,7950.0,74143.0,101675.0,34.0,17614.0,48623.0,14383.0,74143.0,32.0,15525.0,43925.0,12667.0,7950.0,,1955.0,4237.0,1527.0,647.0,28506.0,44983.0,17588.0,13162.0,20844.0,12274.0,5018.0,2230.0,999.0,616.0,438.0,974.0,1418.0,1110.0,2207.0,1517.0,690.0,353.0,168.0,107.0,83.0,297.0,82093.0
0,tt0077631,Grease,"Musical,Romance",1978,188755690,394955690,7.2,202805.0,7.3,7.3,7.1,7.4,7.0,7.1,7.0,6.9,7.3,7.7,7.5,7.6,7.7,8.0,6.7,7.3,7.1,61719.0,95917.0,202805.0,276.0,53512.0,70963.0,27270.0,95917.0,119.0,25482.0,45846.0,20446.0,61719.0,148.0,27338.0,24351.0,6442.0,723.0,44690.0,87362.0,9609.0,8712.0,20373.0,27929.0,14700.0,6635.0,3205.0,1781.0,1120.0,1853.0,13825.0,8562.0,14829.0,14306.0,5823.0,2311.0,894.0,461.0,313.0,395.0,157636.0
0,tt0077651,Halloween,"Horror,Thriller",1978,47000000,70000000,7.8,199511.0,8.0,7.7,7.8,7.9,7.8,8.0,7.8,7.8,7.9,7.6,7.0,7.4,7.6,7.9,7.6,8.2,7.6,23221.0,132597.0,199511.0,331.0,44908.0,80840.0,24898.0,132597.0,279.0,36782.0,69028.0,21028.0,23221.0,38.0,7633.0,10993.0,3518.0,785.0,56335.0,77669.0,28879.0,20603.0,35852.0,26154.0,11463.0,4701.0,2055.0,1116.0,674.0,1100.0,4955.0,3201.0,5663.0,4640.0,2434.0,1053.0,448.0,323.0,195.0,309.0,155818.0
0,tt0077975,Animal House,Comedy,1978,141600000,NaN,7.6,103117.0,7.7,7.5,7.4,7.8,7.6,7.8,7.5,7.4,7.8,7.3,8.0,7.2,7.2,7.5,6.8,7.9,7.1,9121.0,71815.0,103117.0,32.0,15931.0,40627.0,22530.0,71815.0,29.0,13843.0,36043.0,19604.0,9121.0,2.0,1941.0,4190.0,2653.0,658.0,43648.0,29054.0,11799.0,10979.0,19161.0,15772.0,7598.0,3278.0,1404.0,724.0,480.0,620.0,1496.0,1150.0,2241.0,1965.0,1009.0,571.0,269.0,141.0,99.0,180.0,80936.0
0,tt0078346,Superman,"Action,Adventure,Drama",1978,134218018,166200000,7.3,144713.0,7.5,7.3,7.3,7.4,7.3,7.4,7.3,7.3,7.4,7.3,8.2,7.2,7.3,7.5,7.4,7.6,7.2,11547.0,101882.0,144713.0,139.0,21276.0,64601.0,24418.0,101882.0,128.0,18720.0,58024.0,21287.0,11547.0,9.0,2382.0,5895.0,2832.0,784.0,36332.0,61952.0,12338.0,10781.0,25873.0,30443.0,13370.0,4928.0,1906.0,874.0,473.0,896.0,1645.0,1161.0,2851.0,3186.0,1537.0,588.0,245.0,121.0,75.0,138.0,113429.0
0,tt0079116,Escape from Alcatraz,"Biography,Crime,Drama",1979,43000000,NaN,7.6,102086.0,7.6,7.7,7.6,7.5,7.6,7.7,7.7,7.6,7.5,7.6,7.2,7.6,7.5,7.6,7.5,7.6,7.6,6519.0,77734.0,102086.0,70.0,21364.0,44513.0,15812.0,77734.0,61.0,19314.0,41166.0,14188.0,6519.0,8.0,1865.0,2930.0,1426.0,663.0,17591.0,54621.0,5539.0,9356.0,29871.0,24143.0,6468.0,1483.0,431.0,177.0,77.0,189.0,593.0,754.0,2338.0,1865.0,658.0,165.0,60.0,36.0,11.0,39.0,84253.0
0,tt0079417,Kramer vs. Kramer,Drama,1979,106260000,NaN,7.8,115303.0,8.2,8.0,7.8,7.5,7.8,8.3,8.0,7.7,7.5,7.8,8.0,7.9,7.8,7.7,7.5,7.8,7.8,22001.0,72281.0,115303.0,56.0,24815.0,47162.0,19672.0,72281.0,42.0,17934.0,36414.0,15284.0,22001.0,14.0,6645.0,10207.0,4111.0,655.0,22033.0,58297.0,6763.0,12104.0,26582.0,18060.0,5462.0,1804.0,600.0,303.0,207.0,396.0,2732.0,3855.0,7776.0,5186.0,1602.0,499.0,171.0,67.0,37.0,76.0,94282.0
0,tt0079501,Mad Max,"Action,Adventure,Sci-Fi",1979,8750000,100000000,7.0,173212.0,6.9,6.8,6.9,7.1,7.0,6.9,6.9,6.9,7.1,6.7,6.0,6.7,6.6,7.0,7.0,7.0,6.9,11444.0,129458.0,173212.0,131.0,33659.0,77676.0,25532.0,129458.0,124.0,30534.0,71290.0,22594.0,11444.0,4.0,2820.0,5598.0,2585.0,782.0,32621.0,86360.0,9053.0,9876.0,27261.0,43090.0,22898.0,9306.0,3881.0,1933.0,1026.0,1134.0,915.0,756.0,2152.0,3314.0,2070.0,1095.0,451.0,282.0,166.0,243.0,140902.0
0,tt0079522,Manhattan,"Comedy,Drama,Romance",1979,45700000,NaN,8.0,119558.0,8.5,8.0,7.9,8.0,8.0,8.7,8.0,7.9,8.0,7.8,7.7,7.8,7.8,8.0,7.3,8.1,7.9,18462.0,78392.0,119558.0,58.0,27520.0,48198.0,19180.0,78392.0,49.0,20522.0,39654.0,15843.0,18462.0,9.0,6695.0,8021.0,3065.0,629.0,25103.0,60068.0,13801.0,16054.0,24221.0,13616.0,5301.0,2067.0,1008.0,555.0,449.0,1320.0,3081.0,3361.0,5645.0,3544.0,1341.0,524.0,212.0,145.0,137.0,472.0,96854.0
0,tt0079817,Rocky II,"Drama,Sport",1979,85182160,200182160,7.2,166575.0,7.8,7.4,7.2,6.9,7.2,7.8,7.4,7.2,6.9,7.1,9.0,7.3,6.9,6.9,6.8,7.3,7.1,8375.0,124005.0,166575.0,157.0,37728.0,71728.0,17155.0,124005.0,143.0,35008.0,66949.0,15518.0,8375.0,6.0,2404.0,4077.0,1428.0,681.0,30433.0,77652.0,12192.0,11367.0,29779.0,43666.0,17842.0,5556.0,1770.0,803.0,422.0,608.0,1070.0,712.0,1687.0,2542.0,1360.0,503.0,217.0,113.0,66.0,105.0,132380.0
0,tt0080339,Airplane!,Comedy,1980,83400000,130000000,7.8,185951.0,8.1,7.8,7.7,7.9,7.8,8.2,7.8,7.7,7.9,7.5,7.3,7.5,7.4,7.6,7.6,8.1,7.6,17680.0,129661.0,185951.0,157.0,40728.0,73987.0,28620.0,129661.0,142.0,34951.0,65155.0,24702.0,17680.0,13.0,5411.0,8053.0,3544.0,788.0,50198.0,78162.0,20901.0,21988.0,39771.0,27419.0,11426.0,4265.0,1715.0,901.0,557.0,718.0,2787.0,2470.0,4748.0,3767.0,1934.0,880.0,412.0,259.0,181.0,242.0,147341.0
0,tt0080455,The Blues Brothers,"Adventure,Comedy,Crime",1980,57229890,115229890,7.9,163880.0,8.2,7.9,7.9,8.0,7.9,8.1,8.0,7.9,8.0,7.7,9.3,7.8,7.7,7.6,7.4,8.0,7.9,16237.0,110502.0,163880.0,103.0,29155.0,63033.0,30984.0,110502.0,94.0,24290.0,55254.0,26683.0,16237.0,8.0,4565.0,7116.0,3898.0,726.0,39430.0,71236.0,23222.0,20796.0,32411.0,19385.0,8010.0,3202.0,1434.0,810.0,444.0,788.0,3335.0,2650.0,4472.0,2864.0,1443.0,648.0,292.0,179.0,105.0,249.0,126739.0
0,tt0080678,The Elephant Man,"Biography,Drama",1980,26010864,NaN,8.2,196045.0,8.7,8.3,8.2,8.1,8.2,8.6,8.3,8.2,8.1,8.2,8.7,8.3,8.2,8.2,8.0,8.2,8.2,25463.0,129063.0,196045.0,125.0,42193.0,76529.0,31663.0,129063.0,103.0,33594.0,64809.0,25995.0,25463.0,19.0,8199.0,10971.0,5224.0,709.0,34446.0,98155.0,22692.0,31480.0,40754.0,21177.0,7072.0,2666.0,1128.0,570.0,372.0,1152.0,5515.0,5942.0,7558.0,3886.0,1314.0,571.0,274.0,111.0,92.0,200.0,154526.0
0,tt0080761,Friday the 13th,"Horror,Mystery,Thriller",1980,39754601,59754601,6.5,102485.0,6.2,6.4,6.5,6.5,6.5,6.2,6.4,6.5,6.4,6.5,6.0,6.4,6.6,6.7,6.2,6.7,6.4,11767.0,69555.0,102485.0,142.0,21911.0,43872.0,12913.0,69555.0,118.0,17831.0,37714.0,11138.0,11767.0,20.0,3881.0,5729.0,1609.0,683.0,28523.0,41113.0,5624.0,3711.0,9734.0,18604.0,16686.0,7942.0,3511.0,1803.0,944.0,996.0,1197.0,774.0,1663.0,2854.0,2616.0,1326.0,559.0,305.0,210.0,263.0,81322.0
0,tt0082096,Das Boot,"Adventure,Drama,Thriller",1981,11487676,73482661,8.4,203576.0,8.5,8.3,8.4,8.5,8.4,8.5,8.4,8.4,8.5,8.0,6.1,7.9,8.0,8.2,8.0,8.4,8.4,12550.0,144344.0,203576.0,84.0,29670.0,82420.0,40297.0,144344.0,75.0,26785.0,75889.0,36059.0,12550.0,6.0,2641.0,5753.0,3705.0,678.0,33617.0,101925.0,34308.0,42018.0,38307.0,17588.0,5796.0,2360.0,980.0,687.0,490.0,1810.0,2636.0,2943.0,3075.0,1718.0,774.0,427.0,202.0,154.0,147.0,474.0,156894.0
0,tt0082198,Conan the Barbarian,"Adventure,Fantasy",1982,39565475,29286000,6.9,126026.0,6.7,6.6,7.0,6.9,6.9,6.6,6.7,7.0,7.0,6.3,,6.1,6.3,6.5,6.8,7.0,6.8,7694.0,95082.0,126026.0,25.0,14803.0,64580.0,20957.0,95082.0,23.0,13409.0,59552.0,18855.0,7694.0,,1265.0,4375.0,1824.0,692.0,25862.0,62790.0,11578.0,8349.0,18001.0,26162.0,16843.0,7494.0,3301.0,1535.0,857.0,962.0,757.0,460.0,1066.0,1798.0,1429.0,960.0,476.0,269.0,190.0,289.0,102776.0
